,read_code,icd10_code,mapping_status,refine_flag,add_code_flag,element_num,block_num
59583,X40E4,P95X,G,C,C,0.0,0.0
59584,X40E5,P95X,G,C,C,0.0,0.0
59585,X40FN,N601,D,C,C,0.0,0.0
59586,X40FN,N603,A,C,C,0.0,0.0
59587,X40FO,N61X,G,C,C,0.0,0.0
59588,X40FP,N61X,D,C,C,0.0,0.0
59589,X40FP,O911,R,C,C,0.0,0.0
59590,X40FP,P390,R,C,C,0.0,0.0
59591,X40FQ,N61X,D,C,C,0.0,0.0
59592,X40FQ,O911,R,C,C,0.0,0.0
59593,X40FQ,P390,R,C,C,0.0,0.0
59594,X40FR,N61X,G,C,C,0.0,0.0
59595,X40FS,N61X,D,C,C,0.0,0.0
59596,X40FS,O910,R,C,C,0.0,0.0
59597,X40FT,N61X,D,C,C,0.0,0.0
59598,X40FT,N601,R,C,C,0.0,0.0
59599,X40FT,N603,R,C,C,0.0,0.0
59600,X40FT,O911,R,C,C,0.0,0.0
59601,X40FT,O912,R,C,C,0.0,0.0
59602,X40FT,P390,R,C,C,0.0,0.0
59603,X40FT,P834,R,C,C,0.0,0.0
59604,X40FU,N61X,G,C,C,0.0,0.0
59605,X40FV,O912,D,C,C,0.0,0.0
59606,X40FV,O911,A,C,C,0.0,0.0
59607,X40FW,N61X,G,C,C,0.0,0.0
59608,X40FX,P834,D,C,C,0.0,0.0
59609,X40FX,P390,R,C,C,0.0,0.0
59610,X40FY,B268,G,C,C,0.0,0.0
59611,X40FZ,N61X,G,C,C,0.0,0.0
59612,X40Fa,A188D,G,C,M,0.0,0.0
59613,X40Fb,A527,G,C,C,0.0,0.0
59614,X40Fc,A512,G,C,C,0.0,0.0
59615,X40Fd,A428,G,C,C,0.0,0.0
59616,X40Ff,N62X,G,C,P,0.0,0.0
59617,X40Fg,N62X,G,C,P,0.0,0.0
59618,X40Fh,N62X,G,C,C,0.0,0.0
59619,X40Fi,N644,D,C,C,0.0,0.0
59620,X40Fi,F454,R,C,C,0.0,0.0
59621,X40Fj,N644,G,C,C,0.0,0.0
59622,X40Fk,N644,G,C,C,0.0,0.0
59623,X40Fl,N644,G,C,C,0.0,0.0
59624,X40Fn,O927,G,C,C,0.0,0.0
59625,X40Fp,D24X,G,C,P,0.0,0.0
59626,X40Fq,N600,D,C,P,0.0,0.0
59627,X40Fq,N608,A,C,C,0.0,0.0
59628,X40Fr,N600,G,C,C,0.0,0.0
59629,X40Fs,N649,G,C,C,0.0,0.0
59630,X40Ft,O910,G,C,C,0.0,0.0
59631,X40Fu,N61X,D,C,C,0.0,0.0
59632,X40Fu,O910,R,C,C,0.0,0.0
59633,X40Fx,L309,G,C,C,0.0,0.0
59634,X40Fy,N640,E,C,C,0.0,0.0
59635,X40Fz,N640,G,C,C,0.0,0.0
59636,X40G0,O911,G,C,C,0.0,0.0
59637,X40G1,O922,G,C,C,0.0,0.0
59638,X40G2,D24X,G,C,P,0.0,0.0
59639,X40G3,D24X,G,C,P,0.0,0.0
59640,X40G4,Q839,D,C,C,0.0,0.0
59641,X40G4,N648,R,C,C,0.0,0.0
59642,X40G7,T854,G,C,P,0.0,0.0
59643,X40G8,T857,G,C,P,0.0,0.0
59644,X40G9,T854,G,C,P,0.0,0.0
59645,X40GA,T854,G,C,P,0.0,0.0
59646,X40GB,T858,G,C,P,0.0,0.0
59647,X40GC,T854,G,C,P,0.0,0.0
59648,X40GD,T854,G,C,P,0.0,0.0
59649,X40GE,T858,G,C,P,0.0,0.0
59650,X40Gc,E878,G,C,C,0.0,0.0
59651,X40Gd,E348,G,C,C,0.0,0.0
59652,X40Ge,E040,D,C,C,0.0,0.0
59653,X40Ge,E010,R,C,C,0.0,0.0
59654,X40Ge,E030,R,C,C,0.0,0.0
59655,X40Gf,E040,G,C,C,0.0,0.0
59656,X40Gg,E041,D,C,C,0.0,0.0
59657,X40Gg,E052,R,C,C,0.0,0.0
59658,X40Gh,E049,G,C,C,0.0,0.0
59659,X40Gi,E049,D,C,C,0.0,0.0
59660,X40Gi,E011,R,C,C,0.0,0.0
59661,X40Gi,E052,R,C,C,0.0,0.0
59662,X40Gj,E050,D,C,C,0.0,0.0
59663,X40Gj,E051,A,C,C,0.0,0.0
59664,X40Gj,E052,A,C,C,0.0,0.0
59665,X40Gk,E050,G,C,C,0.0,0.0
59666,X40Gl,E063,G,C,C,0.0,0.0
59667,X40Gm,E063,G,C,C,0.0,0.0
59668,X40Gn,E060,D,C,P,0.0,0.0
59669,X40Gn,E058,D,C,C,1.0,0.0
59670,X40Go,E052,G,C,C,0.0,0.0
59671,X40Gq,E052,G,C,C,0.0,0.0
59672,X40Gs,E058,G,C,C,0.0,0.0
59673,X40Gt,E058,G,C,C,0.0,0.0
59674,X40Gu,E078,G,C,C,0.0,0.0
59675,X40Gv,E058,G,C,C,0.0,0.0
59676,X40Gw,O992,D,C,C,0.0,0.0
59677,X40Gw,O24,R,M,C,0.0,0.0
59678,X40Gw,O25X,R,C,C,0.0,0.0
59679,X40Gw,O905,R,C,C,0.0,0.0
59680,X40Gx,E058,G,C,P,0.0,0.0
59681,X40Gy,E054,G,C,C,0.0,0.0
59682,X40Gz,E059,G,C,P,0.0,0.0
59683,X40H0,E059,G,C,P,0.0,0.0
59684,X40H1,E059,G,C,C,0.0,0.0
59685,X40H2,E059,G,C,C,0.0,0.0
59686,X40H3,E055,G,C,C,0.0,0.0
59687,X40H4,E058,G,C,C,0.0,0.0
59688,X40H5,E058,G,C,C,0.0,0.0
59689,X40H7,E058,G,C,P,0.0,0.0
59690,X40H8,E031,E,C,C,0.0,0.0
59691,X40HA,E031,G,C,C,0.0,0.0
59692,X40HB,E031,G,C,C,0.0,0.0
59693,X40HC,E031,G,C,C,0.0,0.0
59694,X40HD,E012,D,C,C,0.0,0.0
59695,X40HD,E010,A,C,C,0.0,0.0
59696,X40HD,E011,A,C,C,0.0,0.0
59697,X40HE,E038,G,C,C,0.0,0.0
59698,X40HF,E038,G,C,C,0.0,0.0
59699,X40HG,E032,G,C,C,0.0,0.0
59700,X40HH,E038,G,C,C,0.0,0.0
59701,X40HI,E038,G,C,C,0.0,0.0
59702,X40HJ,E078,G,C,C,0.0,0.0
59703,X40HK,E078,G,C,C,0.0,0.0
59704,X40HL,E032,G,C,P,0.0,0.0
59705,X40HM,E890,G,C,C,0.0,0.0
59706,X40HN,E032,G,C,C,0.0,0.0
59707,X40HO,E032,G,C,P,0.0,0.0
59708,X40HP,E033,E,C,C,0.0,0.0
59709,X40HR,E060,G,C,M,0.0,0.0
59710,X40HS,E061,G,C,C,0.0,0.0
59711,X40HT,E061,G,C,C,0.0,0.0
59712,X40HU,E061,G,C,C,0.0,0.0
59713,X40HV,E061,G,C,C,0.0,0.0
59714,X40HW,E063,G,C,C,0.0,0.0
59715,X40HY,E063,G,C,C,0.0,0.0
59716,X40HZ,E063,G,C,C,0.0,0.0
59717,X40Ha,E063,G,C,C,0.0,0.0
59718,X40Hc,E065,D,C,C,0.0,0.0
59719,X40Hc,E062,A,C,C,0.0,0.0
59720,X40Hc,E063,A,C,C,0.0,0.0
59721,X40Hd,E062,D,C,C,0.0,0.0
59722,X40Hd,E063,A,C,C,0.0,0.0
59723,X40He,E065,G,C,C,0.0,0.0
59724,X40Hf,E064,E,C,P,0.0,0.0
59725,X40Hg,E065,G,C,C,0.0,0.0
59726,X40Hh,E069,G,C,C,0.0,0.0
59727,X40Hi,E078,G,C,C,0.0,0.0
59728,X40Hj,E078,G,C,C,0.0,0.0
59729,X40Hk,E078,G,C,C,0.0,0.0
59730,X40Hl,E078,G,C,P,0.0,0.0
59731,X40Hm,E078,G,C,C,0.0,0.0
59732,X40Hn,E078,G,C,C,0.0,0.0
59733,X40Ho,E078,G,C,C,0.0,0.0
59734,X40Hp,E078,G,C,C,0.0,0.0
59735,X40Hq,E078,G,C,C,0.0,0.0
59736,X40Hr,E078,G,C,C,0.0,0.0
59737,X40Hs,E070,G,C,C,0.0,0.0
59738,X40Ht,E070,G,C,C,0.0,0.0
59739,X40Hu,E071,G,C,C,0.0,0.0
59740,X40Hv,E018,G,C,C,0.0,0.0
59741,X40Hw,E032,G,C,C,0.0,0.0
59742,X40Hx,E038,G,C,C,0.0,0.0
59743,X40Hy,E038,G,C,C,0.0,0.0
59744,X40Hz,E038,G,C,C,0.0,0.0
59745,X40I0,E049,G,C,C,0.0,0.0
59746,X40I1,E034,E,C,C,0.0,0.0
59747,X40I2,E078,G,C,C,0.0,0.0
59748,X40I3,E078,G,C,C,0.0,0.0
59749,X40I4,E078,G,C,C,0.0,0.0
59750,X40I5,E018,D,C,C,0.0,0.0
59751,X40I5,E01,A,M,C,0.0,0.0
59752,X40I6,E009,D,C,C,0.0,0.0
59753,X40I6,E00,A,M,C,0.0,0.0
59754,X40I7,E009,D,C,C,0.0,0.0
59755,X40I7,E02X,R,C,C,0.0,0.0
59756,X40I8,E001,E,C,C,0.0,0.0
59757,X40I9,E002,E,C,C,0.0,0.0
59758,X40IA,E000,E,C,C,0.0,0.0
59759,X40IB,E02X,G,C,C,0.0,0.0
59760,X40IE,E041,D,C,C,0.0,0.0
59761,X40IE,E051,R,C,C,0.0,0.0
59762,X40IG,E042,D,C,C,0.0,0.0
59763,X40IG,E052,R,C,C,0.0,0.0
59764,X40II,E011,G,C,C,0.0,0.0
59765,X40IJ,E049,G,C,C,0.0,0.0
59766,X40IQ,E039,D,C,C,0.0,0.0
59767,X40IQ,E03,A,M,C,0.0,0.0
59768,X40IQ,E018,R,C,C,0.0,0.0
59769,X40IQ,E890,R,C,C,0.0,0.0
59770,X40IQ,P722,R,C,C,0.0,0.0
59771,X40Ib,S199,G,C,P,0.0,0.0
59772,X40Ic,E161,G,C,C,0.0,0.0
59773,X40Ie,E169,G,C,C,0.0,0.0
59774,X40If,E168,G,C,C,0.0,0.0
59775,X40Ig,E168,G,C,C,0.0,0.0
59776,X40Ih,E168,G,C,C,0.0,0.0
59777,X40Ii,E058,G,C,P,0.0,0.0
59778,X40Ij,E168,G,C,C,0.0,0.0
59779,X40Ik,E168,G,C,C,0.0,0.0
59780,X40Il,E168,G,C,C,0.0,0.0
59781,X40Im,E168,G,C,C,0.0,0.0
59782,X40In,E341,G,C,C,0.0,0.0
59783,X40Io,E341,G,C,C,0.0,0.0
59784,X40Ip,E348,D,C,C,0.0,0.0
59785,X40Ip,K868,R,C,C,0.0,0.0
59786,X40Iq,E348,D,C,C,0.0,0.0
59787,X40Iq,K868,R,C,C,0.0,0.0
59788,X40Ir,E348,D,C,C,0.0,0.0
59789,X40Ir,K868,R,C,C,0.0,0.0
59790,X40Is,E348,D,C,C,0.0,0.0
59791,X40Is,K868,R,C,C,0.0,0.0
59792,X40It,E348,D,C,C,0.0,0.0
59793,X40It,K868,R,C,C,0.0,0.0
59794,X40Iu,E348,D,C,C,0.0,0.0
59795,X40Iu,K868,R,C,C,0.0,0.0
59796,X40Iv,E348,D,C,C,0.0,0.0
59797,X40Iv,K868,R,C,C,0.0,0.0
59798,X40Iw,E348,D,C,C,0.0,0.0
59799,X40Iw,K868,R,C,C,0.0,0.0
59800,X40Ix,E348,D,C,C,0.0,0.0
59801,X40Ix,K868,R,C,C,0.0,0.0
59802,X40Iz,E348,D,C,C,0.0,0.0
59803,X40Iz,K868,R,C,C,0.0,0.0
59804,X40J0,D377,G,C,P,0.0,0.0
59805,X40J1,E168,G,C,C,0.0,0.0
59806,X40J2,R739,D,C,C,0.0,0.0
59807,X40J2,R730,A,C,C,0.0,0.0
59808,X40J3,R739,G,C,C,0.0,0.0
59809,X40J4,E109,D,C,P,0.0,0.0
59810,X40J4,E10,A,M,P,0.0,0.0
59811,X40J4,O240,R,C,C,0.0,0.0
59812,X40J5,E119,D,C,C,0.0,0.0
59813,X40J5,E11,A,M,P,0.0,0.0
59814,X40J5,O241,R,C,C,0.0,0.0
59815,X40J6,E119,D,C,C,0.0,0.0
59816,X40J6,E11,A,M,P,0.0,0.0
59817,X40J6,O241,R,C,C,0.0,0.0
59818,X40J7,E129,D,C,P,0.0,0.0
59819,X40J7,E12,A,M,P,0.0,0.0
59820,X40J7,O242,R,C,C,0.0,0.0
59821,X40J8,E129,D,C,C,0.0,0.0
59822,X40J8,O242,R,C,C,0.0,0.0
59823,X40J8,K868,D,C,C,1.0,0.0
59824,X40J9,E129,D,C,P,0.0,0.0
59825,X40J9,E12,A,M,P,0.0,0.0
59826,X40J9,O242,R,C,P,0.0,0.0
59827,X40JA,E139,D,C,P,0.0,0.0
59828,X40JA,E13,A,M,P,0.0,0.0
59829,X40JA,O243,R,C,P,0.0,0.0
59830,X40JB,E139,D,C,C,0.0,0.0
59831,X40JB,E13,A,M,P,0.0,0.0
59832,X40JB,O243,R,C,C,0.0,0.0
59833,X40JB,K869,D,C,C,1.0,0.0
59834,X40JC,E139,D,C,P,0.0,0.0
59835,X40JC,E13,A,M,P,0.0,0.0
59836,X40JC,O243,R,C,P,0.0,0.0
59837,X40JE,E888,G,C,C,0.0,0.0
59838,X40JF,P702,D,C,C,0.0,0.0
59839,X40JF,P700,A,C,C,0.0,0.0
59840,X40JF,P701,A,C,C,0.0,0.0
59841,X40JG,E139,D,C,C,0.0,0.0
59842,X40JG,E13,A,M,P,0.0,0.0
59843,X40JG,O243,R,C,C,0.0,0.0
59844,X40JI,E139,D,C,C,0.0,0.0
59845,X40JI,E13,A,M,C,0.0,0.0
59846,X40JJ,E119,D,C,C,0.0,0.0
59847,X40JJ,E11,A,M,C,0.0,0.0
59848,X40JJ,O243,R,C,C,0.0,0.0
59849,X40JK,E310,G,C,C,0.0,0.0
59850,X40JL,Q828,G,C,P,0.0,0.0
59851,X40JN,E343,D,C,C,0.0,0.0
59852,X40JN,Q138,R,C,C,0.0,0.0
59853,X40JN,E881,D,C,C,0.0,1.0
59854,X40JN,E13,R,M,C,0.0,1.0
59855,X40JO,E881,G,C,C,0.0,0.0
59856,X40JP,Q878,G,C,C,0.0,0.0
59857,X40JQ,M625,D,P,C,0.0,0.0
59858,X40JQ,R270,D,C,C,1.0,0.0
59859,X40JQ,H355,D,C,C,2.0,0.0
59860,X40JQ,E149,D,C,C,3.0,0.0
59861,X40JQ,E109,R,C,C,3.0,0.0
59862,X40JQ,E119,R,C,C,3.0,0.0
59863,X40JQ,E129,R,C,C,3.0,0.0
59864,X40JQ,E139,R,C,C,3.0,0.0
59865,X40JR,E147,D,C,C,0.0,0.0
59866,X40JR,E107,R,C,C,0.0,0.0
59867,X40JR,E117,R,C,C,0.0,0.0
59868,X40JR,E127,R,C,C,0.0,0.0
59869,X40JR,E137,R,C,C,0.0,0.0
59870,X40JS,E168,G,C,C,0.0,0.0
59871,X40JT,Q871,G,C,C,0.0,0.0
59872,X40JV,E149,D,C,P,0.0,0.0
59873,X40JV,E109,R,C,P,0.0,0.0
59874,X40JV,E119,R,C,P,0.0,0.0
59875,X40JV,E129,R,C,P,0.0,0.0
59876,X40JV,E139,R,C,P,0.0,0.0
59877,X40JV,O243,R,C,P,0.0,0.0
59878,X40JV,O249,R,C,P,0.0,0.0
59879,X40JV,L659,D,C,P,1.0,0.0
59880,X40JV,F799,D,C,P,2.0,0.0
59881,X40JV,R943,D,C,P,3.0,0.0
59882,X40JW,D531,D,C,C,0.0,0.0
59883,X40JW,E149,D,C,C,1.0,0.0
59884,X40JW,H905,D,C,C,2.0,0.0
59885,X40JX,E136,D,C,C,0.0,0.0
59886,X40JX,O243,R,C,C,0.0,0.0
59887,X40JX,E348,D,C,C,1.0,0.0
59888,X40JY,E106,D,C,P,0.0,0.0
59889,X40JY,O240,R,C,P,0.0,0.0
59890,X40JZ,E136,D,C,C,0.0,0.0
59891,X40JZ,O243,R,C,C,0.0,0.0
59892,X40JZ,H919,D,C,C,1.0,0.0
59893,X40Ja,E106,D,C,C,0.0,0.0
59894,X40Ja,E116,R,C,C,0.0,0.0
59895,X40Ja,E126,R,C,C,0.0,0.0
59896,X40Ja,E136,R,C,C,0.0,0.0
59897,X40Ja,E146,R,C,C,0.0,0.0
59898,X40Ja,O243,R,C,C,0.0,0.0
59899,X40Ja,O244,R,C,C,0.0,0.0
59900,X40Ja,O249,R,C,C,0.0,0.0
59901,X40Jb,E149,D,C,C,0.0,0.0
59902,X40Jb,E109,R,C,C,0.0,0.0
59903,X40Jb,E119,R,C,C,0.0,0.0
59904,X40Jb,E129,R,C,C,0.0,0.0
59905,X40Jb,E139,R,C,C,0.0,0.0
59906,X40Jb,O243,R,C,C,0.0,0.0
59907,X40Jb,O244,R,C,C,0.0,0.0
59908,X40Jb,O249,R,C,C,0.0,0.0
59909,X40Jc,R739,G,C,C,0.0,0.0
59910,X40Je,R739,D,C,C,0.0,0.0
59911,X40Je,R730,A,C,C,0.0,0.0
59912,X40Jg,R739,G,C,C,0.0,0.0
59913,X40Jh,R730,G,C,C,0.0,0.0
59914,X40Ji,O992,G,C,C,0.0,0.0
59915,X40Jj,O240,G,C,C,0.0,0.0
59916,X40Jk,O241,G,C,C,0.0,0.0
59917,X40Jl,O998,G,C,C,0.0,0.0
59918,X40Jn,E162,G,C,C,0.0,0.0
59919,X40Jo,E15X,D,C,C,0.0,0.0
59920,X40Jo,Y423,D,C,C,1.0,0.0
59921,X40Jp,E168,G,C,C,0.0,0.0
59922,X40Jq,E162,D,C,C,0.0,0.0
59923,X40Jq,E149,D,C,C,1.0,0.0
59924,X40Jq,E109,R,C,C,1.0,0.0
59925,X40Jq,E119,R,C,C,1.0,0.0
59926,X40Jq,E129,R,C,C,1.0,0.0
59927,X40Jq,E139,R,C,C,1.0,0.0
59928,X40Jq,O243,R,C,C,1.0,0.0
59929,X40Jq,O244,R,C,C,1.0,0.0
59930,X40Jq,O249,R,C,C,1.0,0.0
59931,X40Jr,E162,D,C,C,0.0,0.0
59932,X40Jr,E149,D,C,C,1.0,0.0
59933,X40Jr,E109,R,C,C,1.0,0.0
59934,X40Jr,E119,R,C,C,1.0,0.0
59935,X40Jr,E129,R,C,C,1.0,0.0
59936,X40Jr,E139,R,C,C,1.0,0.0
59937,X40Jr,O243,R,C,C,1.0,0.0
59938,X40Jr,O244,R,C,C,1.0,0.0
59939,X40Jr,O249,R,C,C,1.0,0.0
59940,X40Js,E162,D,C,C,0.0,0.0
59941,X40Js,E149,D,C,C,1.0,0.0
59942,X40Js,E109,R,C,C,1.0,0.0
59943,X40Js,E119,R,C,C,1.0,0.0
59944,X40Js,E129,R,C,C,1.0,0.0
59945,X40Js,E139,R,C,C,1.0,0.0
59946,X40Js,O243,R,C,C,1.0,0.0
59947,X40Js,O244,R,C,C,1.0,0.0
59948,X40Js,O249,R,C,C,1.0,0.0
59949,X40Jt,E161,G,C,C,0.0,0.0
59950,X40Ju,E161,G,C,C,0.0,0.0
59951,X40Jw,E162,G,C,C,0.0,0.0
59952,X40Jx,E161,G,C,C,0.0,0.0
59953,X40Jy,E161,G,C,C,0.0,0.0
59954,X40Jz,E161,G,C,C,0.0,0.0
59955,X40K1,E162,G,C,C,0.0,0.0
59956,X40K2,E161,G,C,C,0.0,0.0
59957,X40K3,E160,D,C,P,0.0,0.0
59958,X40K3,E15X,R,C,P,0.0,0.0
59959,X40K4,E161,G,C,P,0.0,0.0
59960,X40K5,E161,G,C,C,0.0,0.0
59961,X40K6,E161,G,C,C,0.0,0.0
59962,X40K7,E161,G,C,C,0.0,0.0
59963,X40K8,D377,D,C,C,0.0,0.0
59964,X40K8,E161,D,C,C,1.0,0.0
59965,X40KA,E161,D,C,C,0.0,0.0
59966,X40KA,E15X,R,C,C,0.0,0.0
59967,X40KA,T383,R,C,P,0.0,0.0
59968,X40KB,E161,G,C,P,0.0,0.0
59969,X40KC,E161,G,C,C,0.0,0.0
59970,X40KD,D377,D,C,C,0.0,0.0
59971,X40KD,E161,D,C,C,1.0,0.0
59972,X40KE,D137,D,C,C,0.0,0.0
59973,X40KE,E161,D,C,C,1.0,0.0
59974,X40KF,E168,G,C,C,0.0,0.0
59975,X40KG,E146,D,C,C,0.0,0.0
59976,X40KG,E106,R,C,C,0.0,0.0
59977,X40KG,E116,R,C,C,0.0,0.0
59978,X40KG,E126,R,C,C,0.0,0.0
59979,X40KG,E136,R,C,C,0.0,0.0
59980,X40KG,O243,R,C,C,0.0,0.0
59981,X40KG,O244,R,C,C,0.0,0.0
59982,X40KG,O249,R,C,C,0.0,0.0
59983,X40KH,E136,G,C,C,0.0,0.0
59984,X40KI,E168,G,C,C,0.0,0.0
59985,X40KJ,E210,E,C,C,0.0,0.0
59986,X40KK,E210,G,C,C,0.0,0.0
59987,X40KL,E210,G,C,C,0.0,0.0
59988,X40KN,E212,G,C,C,0.0,0.0
59989,X40KO,E200,E,C,C,0.0,0.0
59990,X40KP,E200,G,C,C,0.0,0.0
59991,X40KQ,E208,G,C,C,0.0,0.0
59992,X40KR,E208,G,C,C,0.0,0.0
59993,X40KS,E201,G,C,C,0.0,0.0
59994,X40KT,E201,G,C,C,0.0,0.0
59995,X40KU,S199,G,C,P,0.0,0.0
59996,X40KW,E229,D,C,C,0.0,0.0
59997,X40KW,E22,A,M,C,0.0,0.0
59998,X40KX,E220,G,C,C,0.0,0.0
59999,X40KY,E221,E,C,P,0.0,0.0
60000,X40KZ,E221,G,C,P,0.0,0.0
60001,X40Ka,E221,G,C,C,0.0,0.0
60002,X40Kb,E221,G,C,P,0.0,0.0
60003,X40Kc,E221,G,C,C,0.0,0.0
60004,X40Kd,E221,D,C,C,0.0,0.0
60005,X40Kd,O927,D,C,C,1.0,0.0
60006,X40Ke,E221,G,C,C,0.0,0.0
60007,X40Kf,E270,D,C,C,0.0,0.0
60008,X40Kf,E24,R,M,C,0.0,0.0
60009,X40Kg,E270,D,C,C,0.0,0.0
60010,X40Kg,E240,R,C,C,0.0,0.0
60011,X40Ki,E058,G,C,C,0.0,0.0
60012,X40Kj,E229,G,C,C,0.0,0.0
60013,X40Kk,E229,G,C,C,0.0,0.0
60014,X40Kl,E229,G,C,C,0.0,0.0
60015,X40Km,E230,G,C,C,0.0,0.0
60016,X40Kn,E230,G,C,C,0.0,0.0
60017,X40Ko,E221,G,C,C,0.0,0.0
60018,X40Kp,E228,G,C,C,0.0,0.0
60019,X40Kq,E078,G,C,C,0.0,0.0
60020,X40Kr,E228,G,C,C,0.0,0.0
60021,X40Ks,E230,G,C,C,0.0,0.0
60022,X40Kt,E230,D,C,C,0.0,0.0
60023,X40Kt,E231,A,C,P,0.0,0.0
60024,X40Kt,E893,R,C,P,0.0,0.0
60025,X40Ku,E230,D,C,C,0.0,0.0
60026,X40Ku,E231,A,C,P,0.0,0.0
60027,X40Ku,E893,R,C,C,0.0,0.0
60028,X40Kv,E230,G,C,C,0.0,0.0
60029,X40Kw,E230,G,C,C,0.0,0.0
60030,X40Kx,E230,G,C,C,0.0,0.0
60031,X40Ky,E230,G,C,C,0.0,0.0
60032,X40Kz,E343,G,C,C,0.0,0.0
60033,X40L0,E230,G,C,C,0.0,0.0
60034,X40L1,E230,G,C,C,0.0,0.0
60035,X40L2,E230,G,C,C,0.0,0.0
60036,X40L3,E230,G,C,C,0.0,0.0
60037,X40L4,E230,G,C,C,0.0,0.0
60038,X40L6,E230,G,C,C,0.0,0.0
60039,X40L7,E230,G,C,C,0.0,0.0
60040,X40L8,E230,G,C,C,0.0,0.0
60041,X40L9,E230,G,C,C,0.0,0.0
60042,X40LA,E270,G,C,C,0.0,0.0
60043,X40LB,E038,G,C,C,0.0,0.0
60044,X40LC,E038,G,C,C,0.0,0.0
60045,X40LD,E232,D,C,C,0.0,0.0
60046,X40LD,N251,R,C,C,0.0,0.0
60047,X40LE,E230,G,C,C,0.0,0.0
60048,X40LF,E231,D,C,P,0.0,0.0
60049,X40LF,E893,R,C,P,0.0,0.0
60050,X40LG,E230,G,C,P,0.0,0.0
60051,X40LH,E231,G,C,P,0.0,0.0
60052,X40LI,E230,G,C,C,0.0,0.0
60053,X40LK,E236,G,C,C,0.0,0.0
60054,X40LL,E236,G,C,C,0.0,0.0
60055,X40LM,E236,G,C,C,0.0,0.0
60056,X40LN,E236,G,C,C,0.0,0.0
60057,X40LO,E236,G,C,C,0.0,0.0
60058,X40LP,E236,G,C,C,0.0,0.0
60059,X40LQ,E236,G,C,C,0.0,0.0
60060,X40LR,E233,D,C,C,0.0,0.0
60061,X40LR,O992,R,C,C,0.0,0.0
60062,X40LS,O992,G,C,C,0.0,0.0
60063,X40LT,E236,G,C,C,0.0,0.0
60064,X40LU,E236,G,C,C,0.0,0.0
60065,X40LV,E236,G,C,C,0.0,0.0
60066,X40LW,E236,G,C,C,0.0,0.0
60067,X40LX,E237,G,C,C,0.0,0.0
60068,X40LY,R220,G,C,C,0.0,0.0
60069,X40LZ,Q859,G,C,C,0.0,0.0
60070,X40La,E236,G,C,C,0.0,0.0
60071,X40Lb,E236,G,C,C,0.0,0.0
60072,X40Lc,E236,G,C,C,0.0,0.0
60073,X40Ld,E236,G,C,C,0.0,0.0
60074,X40Le,D352,G,C,P,0.0,0.0
60075,X40Lf,Q859,G,C,C,0.0,0.0
60076,X40Lh,D443,G,C,P,0.0,0.0
60077,X40Li,R930,G,C,C,0.0,0.0
60078,X40Lj,E236,G,C,C,0.0,0.0
60079,X40Lk,E233,G,C,C,0.0,0.0
60080,X40Ll,E233,G,C,C,0.0,0.0
60081,X40Lm,E668,G,C,C,0.0,0.0
60082,X40Ln,E233,G,C,C,0.0,0.0
60083,X40Lo,E233,G,C,C,0.0,0.0
60084,X40Lp,E233,G,C,C,0.0,0.0
60085,X40Lq,E233,G,C,C,0.0,0.0
60086,X40Lr,E233,G,C,C,0.0,0.0
60087,X40Ls,E233,G,C,C,0.0,0.0
60088,X40Lt,E236,G,C,C,0.0,0.0
60089,X40Lu,E237,G,C,C,0.0,0.0
60090,X40Lv,E230,D,C,C,0.0,0.0
60091,X40Lv,E231,A,C,P,0.0,0.0
60092,X40Lv,E893,R,C,C,0.0,0.0
60093,X40M4,E237,G,C,C,0.0,0.0
60094,X40M9,E236,G,C,C,0.0,0.0
60095,X40MA,E236,G,C,C,0.0,0.0
60096,X40MB,E240,G,C,C,0.0,0.0
60097,X40MC,E241,E,C,C,0.0,0.0
60098,X40MD,E248,G,C,C,0.0,0.0
60099,X40ME,E248,G,C,C,0.0,0.0
60100,X40MF,E248,G,C,C,0.0,0.0
60101,X40MG,E244,E,C,C,0.0,0.0
60102,X40MH,E248,G,C,P,0.0,0.0
60103,X40MI,E248,G,C,C,0.0,0.0
60104,X40MJ,D350,D,C,C,0.0,0.0
60105,X40MJ,E260,D,C,C,1.0,0.0
60106,X40MK,E260,G,C,C,0.0,0.0
60107,X40ML,E268,G,C,C,0.0,0.0
60108,X40MM,E270,G,C,C,0.0,0.0
60109,X40MN,E275,G,C,C,0.0,0.0
60110,X40MO,E259,D,C,C,0.0,0.0
60111,X40MO,E250,A,C,C,0.0,0.0
60112,X40MP,E258,G,C,C,0.0,0.0
60113,X40MQ,E258,G,C,P,0.0,0.0
60114,X40MR,E258,G,C,C,0.0,0.0
60115,X40MS,E258,D,C,P,0.0,0.0
60116,X40MS,E250,A,C,C,0.0,0.0
60117,X40MT,E250,G,C,C,0.0,0.0
60118,X40MU,E250,G,C,C,0.0,0.0
60119,X40MV,E250,G,C,C,0.0,0.0
60120,X40MW,E250,D,C,C,0.0,0.0
60121,X40MW,E259,A,C,C,0.0,0.0
60122,X40MX,E250,G,C,C,0.0,0.0
60123,X40MY,E250,G,C,C,0.0,0.0
60124,X40MZ,E250,G,C,C,0.0,0.0
60125,X40Ma,E250,G,C,C,0.0,0.0
60126,X40Mb,E274,G,C,C,0.0,0.0
60127,X40Mc,E274,D,C,C,0.0,0.0
60128,X40Mc,E271,A,C,C,0.0,0.0
60129,X40Md,E272,E,C,C,0.0,0.0
